Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1976","1976","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1977","1977","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1978","1978","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1979","1979","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1980","1980","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1981","1981","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1982","1982","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1983","1983","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1984","1984","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1985","1985","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1986","1986","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1987","1987","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1988","1988","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1989","1989","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1990","1990","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1991","1991","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1992","1992","m3","400000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1993","1993","m3","15000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1994","1994","m3","11500","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1995","1995","m3","11500","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1996","1996","m3","11500","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1997","1997","m3","11500","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1998","1998","m3","6330","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","1999","1999","m3","12000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2000","2000","m3","24000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2001","2001","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2002","2002","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2003","2003","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2004","2004","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2005","2005","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2006","2006","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2007","2007","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2008","2008","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2009","2009","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2010","2010","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2011","2011","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2012","2012","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2013","2013","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2014","2014","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2015","2015","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2016","2016","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1627","Wood fuel, coniferous","2017","2017","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1961","1961","m3","785000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","660000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","790000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","1010000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","1080000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","890000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","725000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","975000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","1245000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","1259000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1974","1974","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1975","1975","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1976","1976","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1977","1977","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1978","1978","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1979","1979","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1980","1980","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1981","1981","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1982","1982","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1983","1983","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1984","1984","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1985","1985","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1986","1986","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1987","1987","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1988","1988","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1989","1989","m3","1208000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1990","1990","m3","1156000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1991","1991","m3","1156000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1992","1992","m3","1156000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1993","1993","m3","523000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1994","1994","m3","334000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1995","1995","m3","334000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1996","1996","m3","334000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1997","1997","m3","334000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1998","1998","m3","334000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","1999","1999","m3","162000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2000","2000","m3","300000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2001","2001","m3","186600","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2002","2002","m3","222200","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2003","2003","m3","221000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2004","2004","m3","221000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2005","2005","m3","221000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2006","2006","m3","221000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2007","2007","m3","350000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2008","2008","m3","350000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2009","2009","m3","350000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2010","2010","m3","350000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2011","2011","m3","1100000","","Official data"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2012","2012","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2013","2013","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2014","2014","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2015","2015","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2016","2016","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1628","Wood fuel, non-coniferous","2017","2017","m3","1100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","5837","","Official data"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2000","2000","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2001","2001","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2002","2002","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2003","2003","m3","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2004","2004","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2005","2005","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2006","2006","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2007","2007","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2008","2008","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2009","2009","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2010","2010","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2011","2011","m3","6","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2012","2012","m3","1380","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2013","2013","m3","100000","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2014","2014","m3","100000","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2015","2015","m3","100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2016","2016","m3","100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2017","2017","m3","100000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","1997","1997","1000 US$","216","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","1998","1998","1000 US$","40","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","1999","1999","1000 US$","40","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2000","2000","1000 US$","4","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2001","2001","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2002","2002","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2003","2003","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2004","2004","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2005","2005","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2006","2006","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2007","2007","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2008","2008","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2009","2009","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2010","2010","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2011","2011","1000 US$","2","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2012","2012","1000 US$","58","","Official data"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2013","2013","1000 US$","3000","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2014","2014","1000 US$","3000","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2015","2015","1000 US$","3000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2016","2016","1000 US$","3000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5622","Import Value","1629","Wood fuel, all species (export/import)","2017","2017","1000 US$","3000","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1992","1992","m3","508","","Official data"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1994","1994","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1995","1995","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1996","1996","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","4868","","Official data"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2000","2000","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2001","2001","m3","700","","Official data"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2002","2002","m3","67300","","Official data"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2003","2003","m3","56300","","Official data"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2004","2004","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2005","2005","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2006","2006","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2007","2007","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2008","2008","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2009","2009","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2010","2010","m3","56300","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2011","2011","m3","7452","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2012","2012","m3","75900","*","Unofficial figure"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2013","2013","m3","75900","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2014","2014","m3","75900","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2015","2015","m3","75900","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2016","2016","m3","75900","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2017","2017","m3","75900","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1992","1992","1000 US$","21","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1994","1994","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1995","1995","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1996","1996","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1997","1997","1000 US$","146","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1998","1998","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","1999","1999","1000 US$","146","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2000","2000","1000 US$","1","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2001","2001","1000 US$","79","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2002","2002","1000 US$","1304","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2003","2003","1000 US$","1054","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2004","2004","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2005","2005","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2006","2006","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2007","2007","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2008","2008","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2009","2009","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2010","2010","1000 US$","1054","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2011","2011","1000 US$","4448","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2012","2012","1000 US$","3575","","Official data"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2013","2013","1000 US$","3575","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2014","2014","1000 US$","3575","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2015","2015","1000 US$","3575","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2016","2016","1000 US$","3575","F","FAO estimate"
"FO","Forestry Production and Trade","3","Albania","5922","Export Value","1629","Wood fuel, all species (export/import)","2017","2017","1000 US$","3575","F","FAO estimate"
"FO","Forestry Production and Trade","6","Andorra","5516","Production","1627","Wood fuel, coniferous","2009","2009","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","6","Andorra","5516","Production","1627","Wood fuel, coniferous","2010","2010","m3","0","Fp","Previous year"
